session_id,round_number,group_num,tick,x_t,p1_decision,p2_decision,p3_decision,p4_decision,p5_decision,p6_decision,p7_decision,p8_decision,p9_decision,p10_decision
e7qed11a,11,1,48,104.88,1,0,0,0,1,1,0,0,1,0
e7qed11a,11,1,49,111.83,1,0,0,0,1,1,0,0,1,1
e7qed11a,11,1,50,109.95,0,1,0,0,1,1,0,0,1,1
e7qed11a,11,1,51,132,0,1,0,0,1,1,0,1,1,1
e7qed11a,11,1,52,117.18,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,53,100.4,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,54,109.91,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,55,106.41,0,1,1,1,1,1,0,1,1,1
e7qed11a,11,1,56,101.61,0,1,1,1,1,1,0,0,1,0
e7qed11a,11,1,57,109.8,1,1,1,1,1,1,0,0,1,1
e7qed11a,11,1,58,89.52,1,1,1,1,1,1,0,0,1,1
e7qed11a,11,1,59,108.61,1,1,1,1,1,1,0,0,1,1
e7qed11a,11,1,60,99.46,0,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,61,99.36,0,1,0,1,1,1,1,1,0,0
e7qed11a,11,1,62,101.48,0,1,0,1,1,1,1,0,0,0
e7qed11a,11,1,63,115.09,1,1,0,1,1,1,1,0,1,0
e7qed11a,11,1,64,118.86,1,1,0,1,1,1,0,0,1,1
e7qed11a,11,1,65,129.2,1,1,1,1,1,1,0,1,1,1
e7qed11a,11,1,66,130,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,67,109.32,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,68,117.96,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,69,126.58,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,70,121.91,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,71,113.07,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,72,105.81,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,73,71.22,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,74,78.3,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,75,94.88,0,1,0,0,1,1,0,0,1,1
e7qed11a,11,1,76,85.51,0,0,0,0,1,1,0,0,0,0
e7qed11a,11,1,77,76.43,0,0,0,0,1,1,0,0,0,0
e7qed11a,11,1,78,78.22,0,0,0,0,1,0,0,0,0,0
e7qed11a,11,1,79,83.5,0,0,0,0,1,0,0,0,0,0
e7qed11a,11,1,80,63.45,0,0,0,0,1,0,0,0,0,0
e7qed11a,11,1,81,69.23,0,0,0,0,1,0,0,0,0,0
e7qed11a,11,1,82,60.89,0,0,0,0,1,0,0,0,0,0
e7qed11a,11,1,83,65.2,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,84,62.94,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,85,74.63,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,86,79.56,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,87,100.32,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,88,97.13,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,89,95.19,1,1,0,0,0,1,0,1,0,1
e7qed11a,11,1,90,84.08,1,1,1,0,1,1,0,1,0,1
e7qed11a,11,1,91,85.31,1,1,0,0,1,1,0,0,0,0
e7qed11a,11,1,92,84.78,0,1,0,0,1,0,0,0,0,0
e7qed11a,11,1,93,72.9,0,0,0,0,1,0,0,0,0,0
e7qed11a,11,1,94,54.43,0,0,0,0,1,0,0,0,0,0
e7qed11a,11,1,95,60.4,0,0,0,0,1,0,0,0,1,0
e7qed11a,11,1,96,63.71,0,0,0,0,1,0,0,0,1,0
e7qed11a,11,1,97,65.5,0,0,0,0,1,0,0,0,0,0
e7qed11a,11,1,98,72.5,0,0,0,0,1,0,0,0,0,0
e7qed11a,11,1,99,79.85,0,0,0,0,1,0,0,0,0,0
e7qed11a,11,1,100,76.59,0,0,0,0,1,0,0,0,0,0
e7qed11a,11,1,101,72.6,0,0,0,0,1,0,0,0,0,0
e7qed11a,11,1,102,68.12,0,0,0,0,1,0,0,0,0,0
e7qed11a,11,1,103,58.25,0,0,0,0,1,0,0,0,0,0
e7qed11a,11,1,104,66.06,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,105,87.17,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,106,81.83,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,107,82.42,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,108,88.48,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,109,111.77,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,110,113.92,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,111,116.6,0,1,1,0,0,0,0,0,0,1
e7qed11a,11,1,112,97.37,1,1,1,0,1,1,1,0,1,1
e7qed11a,11,1,113,99.58,1,1,1,0,1,1,1,1,1,1
e7qed11a,11,1,114,100.11,1,1,0,0,0,1,1,1,1,1
e7qed11a,11,1,115,106.34,0,1,0,0,0,1,1,1,1,0
e7qed11a,11,1,116,116.84,1,1,0,0,0,1,1,1,1,1
e7qed11a,11,1,117,92.31,1,1,1,0,0,1,1,1,1,1
e7qed11a,11,1,118,81.77,1,1,1,0,0,1,1,1,1,1
e7qed11a,11,1,119,72.4,1,1,1,0,0,1,1,1,1,1
e7qed11a,11,1,120,61.07,0,1,0,0,0,0,0,0,0,0
e7qed11a,11,1,121,84.95,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,122,67.56,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,123,71.68,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,124,70.68,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,125,93.59,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,126,109.95,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,127,84.33,0,0,0,0,0,0,0,0,0,0
e7qed11a,11,1,128,96.83,1,0,1,0,0,0,0,0,0,1
e7qed11a,11,1,129,96.95,1,1,1,0,1,1,0,0,0,1
e7qed11a,11,1,130,88.58,0,1,0,0,1,1,0,0,0,1
e7qed11a,11,1,131,87.87,0,1,0,0,1,1,0,0,0,1
e7qed11a,11,1,132,91.93,0,1,0,0,1,0,0,0,0,0
e7qed11a,11,1,133,90.43,0,1,1,0,1,0,0,0,0,0
e7qed11a,11,1,134,84.85,0,1,1,0,1,0,0,0,0,0
e7qed11a,11,1,135,74.08,0,1,1,0,1,0,0,0,0,0
e7qed11a,11,1,136,65.01,0,0,1,0,1,0,0,0,0,0
e7qed11a,11,1,137,82.29,0,0,1,0,1,0,0,0,0,0
e7qed11a,11,1,138,86.53,0,0,1,0,1,0,0,0,0,0
e7qed11a,11,1,139,97.5,0,0,0,0,1,0,0,0,0,0
e7qed11a,11,1,140,110.33,0,0,0,0,1,0,0,0,0,1
e7qed11a,11,1,141,113.82,1,0,0,1,1,1,0,0,0,1
e7qed11a,11,1,142,115.59,1,1,0,1,1,1,0,1,1,1
e7qed11a,11,1,143,106.82,1,1,0,1,1,1,1,1,1,1
e7qed11a,11,1,144,102.57,1,1,0,1,0,1,1,1,1,1
e7qed11a,11,1,145,91.85,0,1,1,1,0,1,1,1,1,1
e7qed11a,11,1,146,107.61,0,1,0,1,0,1,1,1,1,0
e7qed11a,11,1,147,104.06,0,1,0,1,0,0,1,0,0,0
e7qed11a,11,1,148,108.46,0,1,1,1,0,0,0,0,0,0
e7qed11a,11,1,149,117.62,1,1,1,1,0,1,0,0,0,1
e7qed11a,11,1,150,109.35,1,1,1,1,0,1,0,1,0,1
e7qed11a,11,1,151,133.47,1,1,1,1,0,1,1,1,0,1
e7qed11a,11,1,152,118.47,1,1,1,1,0,1,1,1,0,1
e7qed11a,11,1,153,131.1,1,1,1,1,0,1,1,1,0,1
e7qed11a,11,1,154,111.09,1,1,1,1,1,1,1,1,0,1
e7qed11a,11,1,155,106.44,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,156,105.11,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,157,90.15,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,158,98.46,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,159,95.58,0,1,1,1,1,1,1,1,1,0
e7qed11a,11,1,160,82.19,0,1,0,1,1,1,1,1,1,0
e7qed11a,20,1,1,100,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,2,110.48,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,3,100.05,1,1,1,1,1,1,0,1,1,1
e7qed11a,20,1,4,83.09,1,1,1,1,1,1,0,1,1,1
e7qed11a,20,1,5,125.54,1,1,1,1,1,1,0,1,1,1
e7qed11a,20,1,6,119.19,1,1,0,1,1,0,0,0,1,1
e7qed11a,20,1,7,114.77,1,0,0,0,1,0,0,0,0,1
e7qed11a,20,1,8,108.92,1,0,0,1,0,1,1,0,1,1
e7qed11a,20,1,9,124.53,1,0,0,1,0,1,1,1,1,1
e7qed11a,20,1,10,123.45,1,1,0,1,0,1,1,1,1,1
e7qed11a,20,1,11,124.06,1,1,0,1,1,1,1,1,1,1
e7qed11a,20,1,12,112.42,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,13,104.19,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,14,112.68,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,15,95.61,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,16,95.91,0,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,17,78.51,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,18,92.95,1,1,1,1,1,1,0,1,1,1
e7qed11a,20,1,19,79.05,1,1,1,0,0,1,0,0,1,0
e7qed11a,20,1,20,72.9,1,1,0,0,0,1,0,0,1,0
e7qed11a,20,1,21,70.53,1,1,0,0,0,0,0,0,1,0
e7qed11a,20,1,22,89.79,0,1,0,0,0,0,0,0,1,0
e7qed11a,20,1,23,91.37,0,0,0,0,0,0,0,0,1,0
e7qed11a,20,1,24,105.24,0,0,0,0,0,0,0,0,1,0
e7qed11a,20,1,25,119.07,0,0,0,0,0,0,0,0,1,0
e7qed11a,20,1,26,114.04,0,1,0,0,0,0,0,0,1,0
e7qed11a,20,1,27,111.95,1,1,1,0,0,0,1,0,1,0
e7qed11a,20,1,28,98.36,1,1,1,0,0,0,1,0,1,0
e7qed11a,20,1,29,111.26,1,1,1,0,0,0,1,0,1,0
e7qed11a,20,1,30,121.1,0,1,0,0,0,0,1,0,1,0
e7qed11a,20,1,31,125.55,0,1,0,1,0,0,0,0,1,0
e7qed11a,20,1,32,123.01,1,1,0,1,0,0,0,0,1,1
e7qed11a,20,1,33,129.25,1,1,1,1,0,1,1,0,1,1
e7qed11a,20,1,34,148.49,1,1,1,1,0,1,1,1,1,1
e7qed11a,20,1,35,136.65,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,36,142.66,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,37,148.34,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,38,127.29,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,39,108.34,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,40,99.28,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,41,90.59,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,42,103.39,0,1,0,1,1,1,0,1,1,0
e7qed11a,20,1,43,104.93,0,1,0,0,1,1,0,0,1,0
e7qed11a,20,1,44,88.45,0,1,0,0,0,1,0,0,1,1
e7qed11a,20,1,45,103.28,1,1,1,1,1,1,1,0,0,1
e7qed11a,20,1,46,115.48,1,1,1,1,1,1,1,1,0,1
e7qed11a,20,1,47,104.43,0,1,1,1,1,1,1,1,0,1
e7qed11a,20,1,48,123.39,0,1,1,1,1,1,1,1,0,1
e7qed11a,20,1,49,115.65,0,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,50,108.18,0,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,51,114.17,1,1,1,1,1,1,0,1,1,1
e7qed11a,20,1,52,106.45,1,1,1,1,1,1,0,1,1,1
e7qed11a,20,1,53,114.32,1,1,1,1,1,1,0,1,1,1
e7qed11a,20,1,54,114.31,1,1,1,1,1,1,0,1,1,1
e7qed11a,20,1,55,94.3,1,1,1,1,1,1,0,1,1,1
e7qed11a,20,1,56,121.25,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,57,119.75,0,1,1,1,0,1,1,1,1,1
e7qed11a,20,1,58,135.9,0,1,1,1,0,1,1,1,0,1
e7qed11a,20,1,59,136.34,1,1,1,1,1,1,1,1,0,1
e7qed11a,20,1,60,150.61,1,1,1,1,1,1,1,1,0,1
e7qed11a,20,1,61,130.93,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,62,119.85,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,63,125.37,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,64,126.14,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,65,159.11,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,66,145.9,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,67,130.02,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,68,110.06,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,69,107.79,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,70,111.71,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,71,101.71,0,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,72,96.84,0,1,1,1,1,1,0,1,1,1
e7qed11a,20,1,73,89.69,1,1,1,1,1,1,0,1,1,1
e7qed11a,20,1,74,69.45,1,1,1,1,1,1,0,0,1,0
e7qed11a,20,1,75,76.08,0,1,1,1,1,1,0,0,1,1
e7qed11a,20,1,76,73.65,0,0,0,0,0,0,0,0,1,1
e7qed11a,20,1,77,89.09,0,0,0,0,0,0,0,0,1,1
e7qed11a,20,1,78,79.8,0,0,0,0,0,0,0,0,1,1
e7qed11a,20,1,79,97.7,0,0,0,0,0,0,0,0,0,0
e7qed11a,20,1,80,93.36,0,0,0,0,0,1,0,0,0,0
e7qed11a,20,1,81,119.19,0,0,0,0,0,1,0,0,0,0
e7qed11a,20,1,82,108.38,0,0,0,0,0,1,0,0,0,0
e7qed11a,20,1,83,108.5,1,1,0,0,1,1,1,1,0,1
e7qed11a,20,1,84,103.64,1,1,1,1,1,1,1,1,0,1
e7qed11a,20,1,85,77.74,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,86,59.91,1,1,1,1,1,1,1,1,1,1
e7qed11a,20,1,87,72.35,0,1,0,1,1,0,0,0,1,1
e7qed11a,20,1,88,94.95,0,0,0,0,1,0,0,0,0,0
e7qed11a,20,1,89,89.28,0,0,0,0,1,0,0,0,0,0
e7qed11a,20,1,90,98.02,0,0,0,0,1,0,0,0,0,1
e7qed11a,20,1,91,98.51,0,0,0,0,1,0,0,0,0,1
e7qed11a,20,1,92,109.3,0,0,0,0,1,0,0,0,0,1
e7qed11a,20,1,93,89.78,0,0,0,0,1,1,0,0,0,0
e7qed11a,20,1,94,101.78,1,1,0,0,1,1,1,1,1,0
e7qed11a,20,1,95,98.76,1,1,0,0,1,1,1,1,1,1
e7qed11a,20,1,96,108.73,0,1,0,0,1,1,1,1,1,1
e7qed11a,20,1,97,101.81,0,1,0,0,1,1,1,1,1,1
e7qed11a,20,1,98,107.99,0,1,0,0,1,1,1,1,1,0
e7qed11a,20,1,99,111.83,0,1,0,0,1,1,1,1,1,0
e7qed11a,20,1,100,115.8,0,1,0,0,1,1,0,1,1,1
e7qed11a,20,1,101,86.54,1,1,1,1,1,1,0,1,1,1
e7qed11a,20,1,102,100.81,1,1,1,1,0,1,0,1,1,1
e7qed11a,20,1,103,116.6,1,1,1,1,0,1,0,1,1,1
e7qed11a,20,1,104,101.84,1,1,0,1,0,1,0,1,1,0
e7qed11a,20,1,105,82.37,1,1,0,1,0,1,0,1,1,1
e7qed11a,20,1,106,85.68,1,1,0,1,1,1,1,1,1,1
e7qed11a,20,1,107,82.01,0,1,1,1,1,1,1,0,1,1
e7qed11a,20,1,108,96.67,0,1,1,1,1,1,0,0,1,0
e7qed11a,20,1,109,102.81,0,0,1,1,1,0,0,1,1,0
e7qed11a,20,1,110,116.66,0,0,1,1,1,0,0,1,0,0
e7qed11a,20,1,111,127.55,0,0,1,1,1,0,0,1,0,1
e7qed11a,20,1,112,100.76,1,1,1,1,1,1,1,1,0,1
e7qed11a,20,1,113,88.05,1,1,1,1,1,1,1,1,0,1
e7qed11a,20,1,114,77.37,1,1,1,1,1,1,1,1,1,0
e7qed11a,20,1,115,89.14,0,1,0,1,1,1,1,0,1,0
e7qed11a,20,1,116,98.56,0,1,0,1,1,0,0,0,0,0
e7qed11a,20,1,117,102.17,0,0,0,1,1,0,0,0,0,0
e7qed11a,20,1,118,92.5,0,0,0,1,1,0,1,1,0,1
e7qed11a,20,1,119,97.81,0,1,0,1,1,1,1,1,1,1
e7qed11a,20,1,120,101.48,0,1,1,1,1,1,0,1,1,1
e7qed11a,20,1,121,120.27,0,1,1,1,0,1,0,0,0,1
e7qed11a,20,1,122,102.03,0,1,1,1,0,1,0,0,0,1
e7qed11a,20,1,123,81.56,1,1,1,1,0,1,1,0,0,1
e7qed11a,20,1,124,69.79,1,1,1,1,1,1,1,1,0,1
e7qed11a,20,1,125,84.96,1,1,0,1,1,1,1,1,0,0
e7qed11a,20,1,126,76.16,0,0,0,1,1,0,0,0,0,0
e7qed11a,20,1,127,72.89,0,0,0,1,1,0,0,0,0,0
e7qed11a,20,1,128,84.45,0,0,0,1,0,0,0,0,0,0
e7qed11a,20,1,129,86.71,0,0,0,1,0,0,0,0,0,0
e7qed11a,20,1,130,112.23,0,0,0,0,0,0,0,0,0,0
e7qed11a,20,1,131,127.24,0,0,0,0,0,0,0,0,0,0
e7qed11a,20,1,132,96.64,0,0,1,0,0,1,0,1,0,1
e7qed11a,20,1,133,81.04,0,1,1,0,1,1,1,1,0,1
e7qed11a,20,1,134,86.66,0,1,1,1,1,1,1,1,0,1
e7qed11a,20,1,135,77.43,0,1,0,1,1,0,0,1,0,1
e7qed11a,20,1,136,70.91,0,1,0,1,1,0,0,0,0,0
e7qed11a,20,1,137,79.01,0,1,0,1,0,0,0,0,0,0
e7qed11a,20,1,138,74.82,0,0,0,0,0,0,0,0,0,1
e7qed11a,20,1,139,67.22,0,0,0,0,0,0,0,0,0,1
e7qed11a,20,1,140,53.62,0,0,0,0,0,0,0,0,0,1
e7qed11a,20,1,141,73.27,0,0,0,0,0,0,0,0,0,1
e7qed11a,20,1,142,80.19,0,0,0,0,0,0,0,0,0,0
e7qed11a,20,1,143,56.79,0,0,0,0,0,0,0,0,0,0
e7qed11a,20,1,144,40.2,0,0,0,0,0,0,0,1,0,0
e7qed11a,20,1,145,47.23,0,0,0,0,0,0,0,0,0,0
e7qed11a,20,1,146,65.4,0,0,0,0,0,0,0,0,0,0
e7qed11a,20,1,147,86.56,0,0,0,0,0,0,0,0,0,0
e7qed11a,20,1,148,84.59,0,0,0,0,0,0,0,0,1,0
e7qed11a,20,1,149,84.94,0,0,0,0,0,1,0,0,1,1
e7qed11a,20,1,150,87.09,0,0,0,1,0,1,0,0,1,1
e7qed11a,20,1,151,90.22,0,0,0,0,0,0,0,0,1,0
e7qed11a,20,1,152,82.17,0,0,0,0,0,0,0,0,1,0
e7qed11a,20,1,153,69,0,0,0,0,0,0,0,1,1,0
e7qed11a,20,1,154,89.94,0,0,0,0,0,0,0,1,0,0
e7qed11a,20,1,155,88.75,0,0,0,0,0,0,0,0,0,0
e7qed11a,20,1,156,83.52,0,0,0,0,0,0,0,0,0,0
e7qed11a,20,1,157,91.6,0,0,0,0,0,0,0,0,1,0
e7qed11a,20,1,158,80.39,0,0,0,0,0,0,0,0,0,0
e7qed11a,20,1,159,97.15,0,0,0,0,0,0,0,0,0,0
e7qed11a,20,1,160,94.2,0,0,0,0,0,0,0,0,0,1
e7qed11a,22,1,1,100,1,1,1,1,1,1,1,1,1,1
e7qed11a,22,1,2,88.55,1,1,1,1,1,1,1,1,1,1
e7qed11a,22,1,3,85.27,1,1,1,1,1,1,1,1,1,1
e7qed11a,22,1,4,86.25,1,1,1,1,1,1,1,1,1,1
e7qed11a,22,1,5,104.65,0,0,0,1,1,1,1,0,1,1
e7qed11a,22,1,6,115.16,0,0,0,1,1,1,1,0,1,0
e7qed11a,22,1,7,124.42,0,0,0,0,1,0,1,0,1,0
e7qed11a,22,1,8,112.11,0,0,0,0,1,0,1,0,1,1
e7qed11a,22,1,9,123.2,0,0,0,1,0,0,1,0,1,1
e7qed11a,22,1,10,121.28,0,0,0,1,1,1,1,0,1,1
e7qed11a,22,1,11,122.55,0,0,0,1,1,1,1,0,1,1
e7qed11a,22,1,12,130.88,0,0,0,1,1,1,1,0,1,1
e7qed11a,22,1,13,140.44,0,0,0,1,1,1,1,0,1,1
e7qed11a,22,1,14,118.17,0,0,0,1,1,1,1,0,1,1
e7qed11a,22,1,15,109.58,0,0,0,1,1,1,1,0,1,1
e7qed11a,22,1,16,115.06,0,0,0,1,1,1,1,0,1,1
e7qed11a,22,1,17,96.48,0,0,0,1,1,1,1,0,1,1
e7qed11a,22,1,18,108.98,0,1,0,1,1,1,1,0,1,1
e7qed11a,22,1,19,98.99,0,1,0,1,1,1,1,0,1,0
e7qed11a,22,1,20,103.72,0,1,0,1,1,1,1,0,1,0
e7qed11a,22,1,21,75.18,0,1,0,1,1,1,1,0,0,1
e7qed11a,22,1,22,84.41,0,1,0,1,1,1,1,0,0,1
e7qed11a,22,1,23,106.84,0,1,0,1,0,1,1,0,1,1
e7qed11a,22,1,24,112.6,0,0,0,0,0,0,0,0,1,1
e7qed11a,22,1,25,115.12,0,0,0,0,0,0,0,0,1,1
e7qed11a,22,1,26,108.17,0,0,0,1,0,0,0,1,1,1
e7qed11a,22,1,27,105.13,0,0,0,1,0,0,0,1,1,1
e7qed11a,22,1,28,116.59,0,0,0,1,0,1,0,1,1,1
e7qed11a,22,1,29,120.12,0,0,0,1,0,1,0,1,1,1
e7qed11a,22,1,30,113.6,0,1,0,1,0,1,0,1,1,1
e7qed11a,22,1,31,124.51,0,1,0,1,0,1,0,1,1,1
e7qed11a,22,1,32,116.39,0,1,0,1,0,1,0,1,1,1
e7qed11a,22,1,33,109.58,0,1,0,1,0,1,0,1,1,1
e7qed11a,22,1,34,112.99,0,1,0,1,0,1,0,1,1,1
e7qed11a,22,1,35,121.99,0,1,0,1,0,1,0,1,1,1
e7qed11a,22,1,36,110.78,0,1,0,1,0,1,0,1,1,1
e7qed11a,22,1,37,97.3,0,1,0,1,0,1,0,1,1,1
e7qed11a,22,1,38,86.73,0,1,0,1,0,1,0,1,1,1
e7qed11a,22,1,39,76.64,0,1,0,1,0,1,0,1,1,1
e7qed11a,22,1,40,69.6,0,1,0,0,0,0,0,1,0,0
e7qed11a,22,1,41,89.2,0,1,0,0,0,0,0,1,0,0
e7qed11a,22,1,42,95.53,0,0,0,0,0,0,0,1,0,0
e7qed11a,22,1,43,105.33,0,0,0,0,0,1,0,1,0,1
e7qed11a,22,1,44,103.29,0,0,0,0,0,1,0,1,0,1
e7qed11a,22,1,45,104.42,0,0,0,0,1,1,0,1,0,1
e7qed11a,22,1,46,92.35,0,0,0,0,0,1,0,1,1,1
e7qed11a,22,1,47,89.49,0,0,0,0,0,1,0,1,1,1
e7qed11a,22,1,48,80.24,0,0,0,0,1,1,0,1,1,0
e7qed11a,22,1,49,89.64,0,0,0,0,1,1,0,1,1,0
e7qed11a,22,1,50,67.43,0,1,0,0,1,0,0,1,0,0
e7qed11a,22,1,51,58.38,0,1,0,0,1,0,0,1,0,0
e7qed11a,22,1,52,63.68,0,1,0,0,1,0,0,1,0,0
e7qed11a,22,1,53,67.24,0,1,0,0,1,0,0,0,1,0
e7qed11a,22,1,54,72.68,0,0,0,0,0,0,0,0,1,1
e7qed11a,22,1,55,65.72,0,0,0,0,0,1,0,0,1,1
e7qed11a,22,1,56,73.54,0,0,0,0,0,1,0,0,1,1
e7qed11a,22,1,57,69.26,0,0,0,0,0,1,0,0,1,0
e7qed11a,22,1,58,83.8,0,0,0,0,0,1,0,1,1,0
e7qed11a,22,1,59,91.99,0,0,0,0,0,1,0,1,0,0
e7qed11a,22,1,60,93.57,0,0,0,0,0,0,0,1,0,0
e7qed11a,22,1,61,78.72,0,0,0,0,0,0,0,1,0,0
e7qed11a,22,1,62,77.67,0,0,0,0,0,1,0,1,0,1
e7qed11a,22,1,63,75.6,0,0,0,0,0,1,0,0,0,1
e7qed11a,22,1,64,88.13,0,0,0,1,0,1,0,0,0,1
e7qed11a,22,1,65,103.84,0,0,0,1,0,1,0,0,0,1
e7qed11a,22,1,66,144.38,0,0,0,1,0,1,0,0,0,0
e7qed11a,22,1,67,132.45,0,0,0,1,0,1,0,1,0,1
e7qed11a,22,1,68,125.72,0,0,0,1,0,1,0,1,0,1
e7qed11a,22,1,69,124.25,0,0,0,1,0,1,0,1,0,1
e7qed11a,22,1,70,119.4,0,0,0,1,0,1,0,1,0,1
e7qed11a,22,1,71,107.96,0,0,0,1,0,1,0,1,0,1
e7qed11a,22,1,72,106,0,0,0,1,0,1,0,1,0,1
e7qed11a,22,1,73,102.72,0,0,0,1,0,1,0,1,1,1
e7qed11a,22,1,74,93.1,0,0,0,1,1,1,0,1,1,1
e7qed11a,22,1,75,93.17,0,0,0,1,1,1,0,1,1,1
e7qed11a,22,1,76,86.15,0,0,0,1,0,0,1,1,1,0
e7qed11a,22,1,77,76.18,0,0,0,0,0,0,1,1,1,0
e7qed11a,22,1,78,72.04,0,0,0,0,0,0,1,1,0,1
e7qed11a,22,1,79,79.58,0,0,0,0,0,0,1,0,0,1
e7qed11a,22,1,80,80.55,0,0,0,0,0,1,1,0,0,1
e7qed11a,22,1,81,61.44,0,0,0,0,0,1,1,0,0,0
e7qed11a,22,1,82,65.59,0,0,0,0,0,1,1,1,0,0
e7qed11a,22,1,83,70.99,0,0,0,1,0,0,0,1,0,0
e7qed11a,22,1,84,76.28,0,0,0,1,0,0,0,1,0,0
e7qed11a,22,1,85,68.68,0,0,0,0,0,0,0,1,1,1
e7qed11a,22,1,86,57.78,0,0,0,0,0,0,0,1,1,1
e7qed11a,22,1,87,55.99,0,0,0,0,0,0,0,0,0,0
e7qed11a,22,1,88,55.36,0,0,0,0,0,0,0,0,0,0
e7qed11a,22,1,89,58.09,0,0,0,0,0,0,0,0,0,0
e7qed11a,22,1,90,63.98,0,0,0,0,0,0,0,0,0,0
e7qed11a,22,1,91,67.76,0,0,0,1,0,0,0,0,0,0
e7qed11a,22,1,92,57.45,0,0,0,1,0,1,0,0,0,1
e7qed11a,22,1,93,70.22,0,0,0,1,0,1,0,0,0,1
e7qed11a,22,1,94,83.94,0,0,0,0,0,1,0,1,0,0
e7qed11a,22,1,95,84.53,0,0,0,0,0,0,0,1,0,0
e7qed11a,22,1,96,70.58,0,0,0,0,0,0,0,0,0,1
e7qed11a,22,1,97,70.93,0,0,0,0,0,0,0,0,0,1
e7qed11a,22,1,98,74.36,0,0,0,0,0,0,0,0,0,1
e7qed11a,22,1,99,88.25,0,0,0,0,0,0,0,0,0,0
e7qed11a,22,1,100,94.28,0,0,0,0,0,0,0,0,0,0
e7qed11a,22,1,101,76.81,0,0,0,0,0,1,0,0,0,0
e7qed11a,22,1,102,86.2,0,0,0,1,0,1,0,1,0,1
e7qed11a,22,1,103,68.93,0,0,0,1,0,1,0,1,0,1
